product_id,product_name,category,unit_cost,shelf_life_days
P006687,Lyons Tea Jam 340g,Food,1.2,180
P006688,Pepsi Milk 1L,Beverage,0.7,365
P006689,Kellogg's Tea Bags 80ct,Food,1.67,90
P006690,Tesco Laundry Capsules 50ct,Household,6.38,730
P006691,Nestlé Chocolate Bar 40g,Food,0.57,180
P006692,Persil Laundry Detergent 2.6L,Household,8.6,365
P006693,Ariel Disinfectant Spray 750ml,Household,2.39,365
P006694,Coca-Cola Instant Coffee 200g,Beverage,1.95,30
P006695,Persil Disinfectant Spray 750ml,Household,2.23,730
P006696,Fairy Kitchen Towels 2pk,Household,1.0,1095
P006697,Barry's Tea Butter 250g,Food,1.08,180
P006698,Dettol Disinfectant Spray 750ml,Household,2.69,365
P006699,Kerrygold Instant Coffee 200g,Food,1.75,90
P006700,Nescafé Orange Juice 1L,Beverage,1.07,90
P006701,Tesco Surface Wipes 70ct,Household,1.74,1095
P006702,Dairy Gold Greek Yogurt 500g,Food,1.2,14
P006703,Bisto Chocolate Bar 100g,Food,0.55,30
P006704,Pepsi Lemon-Lime Soda 2L,Beverage,0.92,90
P006705,Ariel Disinfectant Spray 750ml,Household,2.02,1095
P006706,Pampers Baby Wipes 64ct,Personal Care,1.09,365
P006707,Evian Sparkling Water 500ml,Beverage,0.39,14
P006708,Dettol Disinfectant Spray 750ml,Household,1.94,365
P006709,Gillette Razor Blades 8ct,Personal Care,6.3,1095
P006710,Nestlé Greek Yogurt 500g,Food,1.46,180
P006711,Oreo Gravy Granules 190g,Food,0.67,7
P006712,Dettol Bleach 1L,Household,0.74,365
P006713,Persil Kitchen Towels 4pk,Household,1.35,1095
P006714,Dove Conditioner 400ml,Personal Care,1.22,365
P006715,Oreo Pasta Sauce 500g,Food,1.55,14
P006716,McCain Crisps 150g,Food,0.51,30
P006717,Lyons Tea Butter 250g,Food,1.3,180
P006718,Bisto Frozen Peas 900g,Food,1.11,90
P006719,Weetabix Instant Coffee 200g,Food,1.75,7
P006720,Tesco Bleach 1L,Household,0.63,730
P006721,Heinz Frozen Chips 1.5kg,Food,3.53,30
P006722,Dettol Toilet Paper 18pk,Household,4.11,730
P006723,Nestlé Biscuits 300g,Food,1.03,180
P006724,Kerrygold Orange Juice 1L,Beverage,1.41,365
P006725,Cadbury Pasta Sauce 500g,Food,1.48,7
P006726,Chivers Instant Coffee 200g,Food,2.41,7
P006727,Nescafé Tomato Ketchup 460g,Food,0.99,180
P006728,Huggies Hand Sanitiser 250ml,Personal Care,0.81,730
P006729,Ariel Disinfectant Spray 750ml,Household,2.2,730
P006730,Kerrygold Instant Coffee 100g,Beverage,1.76,90
P006731,Kellogg's Instant Coffee 200g,Food,1.68,180
P006732,Gillette Baby Wipes 64ct,Personal Care,1.0,1095
P006733,Birds Eye Pasta Sauce 500g,Food,1.35,14
P006734,Chivers Tomato Ketchup 460g,Food,1.36,14
P006735,Evian Still Water 500ml,Beverage,0.69,180
P006736,Pampers Toothpaste 75ml,Personal Care,0.91,365
P006737,Bisto Butter 500g,Food,2.06,180
P006738,Cadbury Greek Yogurt 500g,Food,1.57,90
P006739,Dettol Shampoo 400ml,Personal Care,1.91,730
P006740,Nescafé Frozen Chips 1.5kg,Food,2.6,180
P006741,Barry's Tea Crisps 150g,Food,0.56,180
P006742,Pepsi Iced Coffee 250ml,Beverage,0.79,90
P006743,Huggies Nappies Size 5,,5.06,365
P006744,Pepsi Energy Drink 500ml,Beverage,0.94,30
P006745,Tesco Deodorant 150ml,Personal Care,1.31,365
P006746,Persil Toilet Paper 18pk,Household,5.67,365
P006747,Chivers Jam 340g,Food,1.53,7
P006748,Huggies Body Wash 500ml,Personal Care,2.22,365
P006749,Bisto Butter 500g,Food,1.82,30
P006750,Lyons Tea Tea Bags 160ct,Food,2.44,7
P006751,Kerrygold Still Water 1.5L,Beverage,0.66,180
P006752,Cadbury Butter 250g,Food,1.48,365
P006753,Bisto Frozen Peas 900g,Food,1.61,90
P006754,Dairy Gold Jam 340g,Food,1.28,180
P006755,Knorr Frozen Chips 1.5kg,Food,2.93,7
P006756,Tesco Surface Wipes 70ct,Household,1.39,365
P006757,Ballygowan Sparkling Water 500ml,Beverage,0.56,180
P006758,Dettol Conditioner 400ml,Personal Care,1.89,730
P006759,Birds Eye Butter 500g,Food,2.61,30
P006760,Bisto Jam 340g,Food,0.74,30
P006761,Kellogg's Cheddar Cheese 400g,Food,2.3,7
P006762,Lyons Tea Butter 500g,Food,1.87,7
P006763,Heinz Gravy Granules 190g,Food,0.58,30
P006764,Tesco Laundry Detergent 2.6L,Household,6.39,365
P006765,Dettol Toothpaste 75ml,Personal Care,0.85,365
P006766,Colgate Nappies Size 5,Personal Care,7.77,1095
P006767,Lyons Tea Biscuits 154g,Food,0.56,7
P006768,Huggies Hand Sanitiser 250ml,Personal Care,0.78,365
P006769,Dairy Gold Jam 340g,Food,1.36,180
P006770,Nestlé Greek Yogurt 500g,Food,1.47,7
P006771,Dove Deodorant 150ml,Personal Care,1.35,365
P006772,Coca-Cola Orange Juice 1L,Beverage,2.02,14
P006773,Chivers Crisps 150g,Food,0.74,180
P006774,Birds Eye Biscuits 154g,Food,0.51,7
P006775,Chivers Greek Yogurt 500g,Food,1.65,180
P006776,Fairy Laundry Detergent 2.6L,Household,8.56,730
P006777,Lyons Tea Iced Coffee 250ml,Beverage,0.57,180
P006778,Pampers Shampoo 400ml,Personal Care,1.54,730
P006779,Barry's Tea Tomato Ketchup 460g,Food,1.19,180
P006780,Bisto Chocolate Bar 100g,Food,0.5,180
P006781,Barry's Tea Still Water 500ml,Beverage,0.52,14
P006782,Lyons Tea Cola 500ml,Beverage,0.58,14
P006783,Heinz Instant Coffee 200g,Food,1.83,90
P006784,Tesco Toilet Paper 18pk,Household,4.36,730
P006785,Dove Nappies Size 4,Personal Care,5.32,730
P006786,Huggies Conditioner 400ml,Personal Care,1.55,365
P006787,Dettol Surface Wipes 70ct,Household,1.72,730
P006788,Pampers Toothbrush 2ct,Personal Care,0.7,365
P006789,Ballygowan Sparkling Water 500ml,Beverage,0.5,180
P006790,Fairy Disinfectant Spray 750ml,Household,3.45,730
P006791,Barry's Tea Tomato Ketchup 460g,Food,0.97,30
P006792,Heinz Frozen Chips 1.5kg,Food,1.83,14
P006793,Dairy Gold Tomato Ketchup 460g,Food,0.92,90
P006794,Barry's Tea Orange Juice 1L,Beverage,1.88,365
P006795,Bisto Breakfast Cereal 375g,Food,1.25,365
P006796,Huggies Conditioner 400ml,Personal Care,1.73,365
P006797,McCain Gravy Granules 190g,Food,0.93,180
P006798,Lyons Tea Biscuits 300g,Food,0.96,14
P006799,Pepsi Instant Coffee 100g,Beverage,2.19,365
P006800,Dairy Gold Jam 340g,Food,0.94,365
P006801,McCain Pasta Sauce 500g,Food,1.44,30
P006802,Weetabix Instant Coffee 100g,Food,2.31,180
P006803,Pepsi Orange Juice 1L,Beverage,1.2,180
P006804,Barry's Tea Gravy Granules 190g,Food,0.68,90
P006805,Fairy Laundry Detergent 1.3L,Household,3.98,1095
P006806,Persil Dishwashing Liquid 900ml,Household,1.15,730
P006807,Kellogg's Breakfast Cereal 375g,Food,0.96,90
P006808,Nestlé Frozen Peas 900g,Food,1.62,14
P006809,Birds Eye Tea Bags 160ct,Food,1.93,30
P006810,Persil Disinfectant Spray 750ml,Household,1.98,1095
P006811,Heinz Tea Bags 80ct,Food,1.7,7
P006812,Birds Eye Chocolate Bar 40g,Food,0.8,180
P006813,Tesco Kitchen Towels 2pk,Household,0.98,1095
P006814,Lyons Tea Still Water 500ml,Beverage,0.56,180
P006815,Heinz Breakfast Cereal 500g,Food,1.64,90
P006816,Oreo Instant Coffee 200g,Food,2.62,30
P006817,Dettol Deodorant 150ml,Personal Care,1.8,730
P006818,Gillette Hand Sanitiser 250ml,Personal Care,0.91,365
P006819,Tesco Laundry Capsules 50ct,Household,5.53,365
P006820,Coca-Cola Lemon-Lime Soda 330ml,Beverage,0.48,180
P006821,Pepsi Orange Juice 1L,Beverage,1.39,180
P006822,Tesco Deodorant 150ml,Personal Care,1.37,365
P006823,Dove Razor Blades 4ct,Personal Care,3.06,1095
P006824,Lyons Tea Cheddar Cheese 400g,Food,1.97,14
P006825,Fairy Surface Wipes 70ct,Household,1.4,365
P006826,McCain Breakfast Cereal 375g,Food,0.78,90
P006827,Nestlé Tea Bags 80ct,Food,1.19,14
P006828,Fairy Kitchen Towels 2pk,Household,1.17,365
P006829,Kerrygold Breakfast Cereal 500g,Food,1.75,365
P006830,Dove Nappies Size 5,Personal Care,5.67,1095
P006831,Nestlé Tea Bags 80ct,Food,1.1,30
P006832,Ballygowan Cola 330ml,Beverage,0.48,365
P006833,Colgate Conditioner 400ml,Personal Care,1.68,365
P006834,Tesco Razor Blades 4ct,Personal Care,3.68,730
P006835,Chivers Crisps 150g,Food,0.87,180
P006836,Knorr Frozen Peas 900g,Food,1.58,180
P006837,Lyons Tea Tea Bags 80ct,Beverage,1.41,30
P006838,Cadbury Cheddar Cheese 200g,Food,1.96,365
P006839,Huggies Nappies Size 5,Personal Care,6.28,730
P006840,Huggies Conditioner 400ml,Personal Care,1.98,1095
P006841,Oreo Greek Yogurt 500g,Food,1.25,180
P006842,Cadbury Tea Bags 160ct,Food,2.08,14
P006843,Oreo Frozen Chips 1.5kg,Food,2.35,180
P006844,Dettol Conditioner 400ml,Personal Care,1.85,730
P006845,Heinz Butter 250g,Food,1.77,90
P006846,Nescafé Tea Bags 80ct,Food,1.55,14
P006847,Nestlé Frozen Peas 900g,Food,1.12,30
P006848,Pepsi Lemon-Lime Soda 2L,Beverage,0.97,90
P006849,Birds Eye Butter 500g,Food,1.45,90
P006850,Nestlé Crisps 150g,Food,0.75,90
P006851,Tesco Shampoo 400ml,Personal Care,2.28,1095
P006852,Dove Conditioner 400ml,Personal Care,1.66,1095
P006853,Tesco Toilet Paper 9pk,Household,2.97,1095
P006854,Bisto Tea Bags 80ct,Food,2.11,90
P006855,Kellogg's Crisps 150g,Food,0.55,30
P006856,Lyons Tea Orange Juice 1L,Beverage,1.85,14
P006857,Knorr Frozen Chips 1.5kg,Food,2.8,90
P006858,Dove Nappies Size 3,Personal Care,5.57,365
P006859,Kerrygold Tea Bags 80ct,Beverage,1.46,90
P006860,Bisto Butter 500g,Food,2.01,180
P006861,Tesco Nappies Size 3,Personal Care,4.89,1095
P006862,Huggies Hand Sanitiser 250ml,Personal Care,0.92,365
P006863,Cadbury Gravy Granules 190g,Food,0.7,30
P006864,Pepsi Energy Drink 500ml,Beverage,0.83,90
P006865,Dairy Gold Pasta Sauce 500g,Food,1.49,30
P006866,Heinz Tea Bags 80ct,Food,1.56,30
P006867,McCain Tomato Ketchup 460g,Food,1.23,90
P006868,Kerrygold Milk 1L,Beverage,1.02,365
P006869,Dettol Nappies Size 4,Personal Care,6.74,1095
P006870,Barry's Tea Energy Drink 500ml,Beverage,0.97,365
P006871,Nestlé Cheddar Cheese 400g,Food,1.93,365
P006872,Ballygowan Cola 500ml,Beverage,0.56,30
P006873,Dairy Gold Tomato Ketchup 460g,Food,0.81,90
P006874,Dettol Nappies Size 4,Personal Care,8.26,730
P006875,Kerrygold Jam 340g,Food,1.17,90
P006876,Weetabix Gravy Granules 190g,Food,0.73,180
P006877,Kellogg's Breakfast Cereal 500g,Food,1.5,90
P006878,Dettol Disinfectant Spray 750ml,Household,2.34,365
P006879,Kellogg's Chocolate Bar 100g,Food,0.88,30
P006880,Tesco Toilet Paper 18pk,Household,4.95,365
P006881,Kellogg's Breakfast Cereal 500g,Food,1.93,90
P006882,Heinz Tea Bags 160ct,Food,2.06,90
P006883,Ballygowan Still Water 1.5L,Beverage,0.78,30
P006884,Colgate Razor Blades 8ct,Personal Care,6.8,1095
P006885,Tesco Deodorant 150ml,Personal Care,1.73,1095
P006886,Nescafé Biscuits 300g,Food,0.68,90
P006887,Chivers Biscuits 154g,Food,0.62,180
P006888,McCain Gravy Granules 190g,Food,0.82,30
P006889,Coca-Cola Cola 2L,Beverage,0.74,14
P006890,Lyons Tea Tea Bags 80ct,Beverage,2.08,365
P006891,Dettol Nappies Size 4,Personal Care,9.66,365
P006892,Tesco Conditioner 400ml,Personal Care,1.93,365
P006893,Oreo Tomato Ketchup 460g,Food,1.48,180
P006894,Kerrygold Milk 1L,Beverage,0.88,14
P006895,Gillette Body Wash 500ml,Personal Care,1.84,730
P006896,Tesco Toilet Paper 18pk,Household,3.16,365
P006897,Knorr Frozen Peas 900g,Food,1.76,180
P006898,Dairy Gold Instant Coffee 100g,Food,2.16,14
P006899,Nestlé Pasta Sauce 500g,Food,1.43,180
P006900,McCain Crisps 150g,Food,0.8,30
P006901,Cadbury Biscuits 154g,Food,0.62,14
P006902,Cadbury Chocolate Bar 40g,Food,0.46,30
P006903,Ballygowan Still Water 500ml,Beverage,0.39,30
P006904,Weetabix Gravy Granules 190g,Food,0.67,30
P006905,Kellogg's Frozen Chips 1.5kg,Food,2.62,14
P006906,Chivers Greek Yogurt 500g,Food,1.73,30
P006907,Ariel Laundry Detergent 1.3L,Household,3.18,730
P006908,Huggies Conditioner 400ml,Personal Care,1.35,730
P006909,Pepsi Orange Juice 1L,Beverage,1.51,14
P006910,Bisto Instant Coffee 200g,Food,2.08,365
P006911,Colgate Toothbrush 2ct,Personal Care,0.75,365
P006912,Barry's Tea Butter 500g,Food,1.96,180
P006913,Oreo Greek Yogurt 500g,Food,1.5,30
P006914,Knorr Frozen Peas 900g,Food,1.18,180
P006915,Oreo Cheddar Cheese 200g,Food,1.32,14
P006916,Bisto Gravy Granules 190g,Food,0.84,7
P006917,Tesco Nappies Size 4,Personal Care,7.82,1095
P006918,Ballygowan Orange Juice 1L,Beverage,1.13,90
P006919,McCain Pasta Sauce 500g,Food,1.36,365
P006920,Dettol Baby Wipes 64ct,Personal Care,1.26,1095
P006921,Kerrygold Tomato Ketchup 460g,Food,0.83,180
P006922,Heinz Gravy Granules 190g,Food,0.69,90
P006923,Barry's Tea Milk 1L,Beverage,0.86,90
P006924,Ballygowan Lemon-Lime Soda 330ml,Beverage,0.68,180
P006925,Nestlé Pasta Sauce 500g,Food,1.11,90
P006926,Nestlé Tea Bags 160ct,Food,1.96,7
P006927,Lyons Tea Instant Coffee 100g,Beverage,2.06,180
P006928,Tesco Bleach 1L,Household,0.77,365
P006929,Evian Lemon-Lime Soda 330ml,Beverage,0.51,30
P006930,Birds Eye Greek Yogurt 500g,Food,1.4,7
P006931,Barry's Tea Crisps 150g,Food,0.62,14
P006932,Kerrygold Chocolate Bar 40g,Food,0.55,14
P006933,Kellogg's Instant Coffee 100g,Food,2.76,7
P006934,Tesco Toothbrush 4ct,Personal Care,0.95,1095
P006935,Coca-Cola Still Water 1.5L,Beverage,0.5,365
P006936,Lyons Tea Instant Coffee 200g,Food,2.02,90
P006937,Persil Bleach 1L,Household,0.71,1095
P006938,Evian Tea Bags 80ct,Beverage,1.6,180
P006939,Barry's Tea Instant Coffee 100g,,1.72,180
P006940,Persil Surface Wipes 70ct,Household,1.44,365
P006941,Huggies Deodorant 150ml,Personal Care,1.55,1095
P006942,Tesco Kitchen Towels 2pk,Household,1.32,365
P006943,McCain Greek Yogurt 500g,Food,0.97,90
P006944,Evian Orange Juice 1L,Beverage,1.28,365
P006945,Fairy Laundry Capsules 50ct,Household,6.66,365
P006946,Heinz Frozen Chips 1.5kg,Food,2.86,90
P006947,Bisto Instant Coffee 200g,Food,1.48,30
P006948,Dettol Baby Wipes 64ct,Personal Care,1.15,1095
P006949,Kellogg's Biscuits 300g,Food,1.14,14
P006950,Fairy Disinfectant Spray 750ml,Household,2.27,365
P006951,Nescafé Cola 2L,Beverage,0.88,30
P006952,Lyons Tea Butter 250g,Food,1.71,90
P006953,Barry's Tea Butter 500g,Food,2.01,7
P006954,Tesco Toilet Paper 9pk,Household,3.07,365
P006955,Dairy Gold Greek Yogurt 500g,Food,1.14,365
P006956,Ballygowan Still Water 500ml,Beverage,0.42,90
P006957,Tesco Toilet Paper 9pk,Household,1.98,730
P006958,Fairy Disinfectant Spray 750ml,Household,2.07,365
P006959,Gillette Razor Blades 8ct,Personal Care,5.85,730
P006960,Kerrygold Lemon-Lime Soda 2L,Beverage,0.92,14
P006961,Chivers Greek Yogurt 500g,Food,1.41,365
P006962,Dove Baby Wipes 64ct,Personal Care,1.09,730
P006963,Evian Milk 1L,Beverage,0.71,14
P006964,Dairy Gold Chocolate Bar 100g,Food,0.65,365
P006965,Kerrygold Tea Bags 80ct,Food,1.32,90
P006966,Persil Kitchen Towels 4pk,Household,1.79,730
P006967,Kellogg's Chocolate Bar 100g,Food,0.57,7
P006968,Persil Toilet Paper 18pk,Household,4.68,365
P006969,Kerrygold Iced Coffee 250ml,Beverage,0.74,30
P006970,Nestlé Frozen Peas 900g,Food,1.68,7
P006971,Kerrygold Tea Bags 160ct,Beverage,2.45,30
P006972,Dairy Gold Greek Yogurt 500g,Food,1.39,30
P006973,Oreo Biscuits 300g,Food,1.1,14
P006974,Evian Iced Coffee 250ml,Beverage,0.64,14
P006975,Dairy Gold Gravy Granules 190g,Food,0.57,14
P006976,Persil Kitchen Towels 2pk,Household,0.82,365
P006977,Fairy Kitchen Towels 2pk,Household,0.95,365
P006978,Ariel Laundry Capsules 30ct,Household,5.79,1095
P006979,Kerrygold Frozen Peas 900g,Food,1.26,14
P006980,Nescafé Gravy Granules 190g,Food,0.51,7
P006981,Coca-Cola Tea Bags 80ct,Beverage,1.45,180
P006982,Tesco Nappies Size 4,Personal Care,6.77,730
P006983,Ariel Dishwashing Liquid 900ml,Household,1.66,1095
P006984,Fairy Surface Wipes 70ct,Household,1.77,730
P006985,Knorr Tea Bags 160ct,Food,2.38,180
P006986,Knorr Greek Yogurt 500g,Food,1.02,90
P006987,Evian Cola 2L,Beverage,0.96,365
P006988,Oreo Cheddar Cheese 200g,Food,2.54,365
P006989,Chivers Cheddar Cheese 400g,Food,1.98,90
P006990,Colgate Shampoo 400ml,Personal Care,1.65,365
P006991,Dairy Gold Tomato Ketchup 460g,Food,1.04,90
P006992,Weetabix Instant Coffee 200g,Food,2.44,14
P006993,Birds Eye Greek Yogurt 500g,Food,1.5,180
P006994,Dettol Nappies Size 3,Personal Care,9.5,730
P006995,Pepsi Iced Coffee 250ml,Beverage,0.63,30
P006996,Dettol Disinfectant Spray 750ml,Household,1.87,1095
P006997,Gillette Body Wash 500ml,Personal Care,1.92,1095
P006998,Kerrygold Jam 340g,Food,1.12,30
P006999,Lyons Tea Iced Coffee 250ml,Beverage,0.59,30
P007000,Oreo Breakfast Cereal 375g,Food,1.3,14
P007001,Barry's Tea Cheddar Cheese 400g,Food,1.79,14
P007002,Dettol Surface Wipes 70ct,Household,1.1,365
P007003,Dettol Disinfectant Spray 750ml,Household,2.45,730
P007004,Birds Eye Breakfast Cereal 500g,Food,1.76,30
P007005,Bisto Cheddar Cheese 400g,Food,2.32,30
P007006,Pepsi Tea Bags 80ct,Beverage,1.77,90
P007007,Weetabix Butter 500g,Food,1.83,7
P007008,Cadbury Chocolate Bar 40g,Food,0.51,14
P007009,Chivers Jam 340g,Food,0.96,14
P007010,Weetabix Gravy Granules 190g,Food,0.74,7
P007011,Persil Toilet Paper 9pk,Household,2.29,1095
P007012,Kerrygold Tomato Ketchup 460g,Food,1.31,7
P007013,Kellogg's Breakfast Cereal 375g,Food,1.69,14
P007014,Barry's Tea Still Water 1.5L,Beverage,0.9,14
P007015,Gillette Hand Sanitiser 250ml,Personal Care,0.8,1095
P007016,Knorr Frozen Chips 1.5kg,Food,2.26,90
P007017,Kerrygold Frozen Peas 900g,Food,1.75,180
P007018,Kerrygold Frozen Chips 1.5kg,Food,2.81,14
P007019,Tesco Laundry Detergent 1.3L,Household,4.66,365
P007020,Kerrygold Orange Juice 1L,Beverage,1.42,90
P007021,Tesco Dishwashing Liquid 450ml,Household,1.06,365
P007022,Pampers Body Wash 500ml,Personal Care,1.76,1095
P007023,Persil Kitchen Towels 2pk,Household,1.23,365
P007024,Barry's Tea Still Water 1.5L,Beverage,0.69,30
P007025,Ballygowan Cola 330ml,Beverage,0.49,30
P007026,Kellogg's Jam 340g,Food,1.0,180
P007027,Pampers Conditioner 400ml,Personal Care,1.56,730
P007028,Heinz Tea Bags 160ct,Food,3.04,30
P007029,Bisto Breakfast Cereal 375g,Food,1.22,30
P007030,Tesco Toilet Paper 9pk,Household,1.92,365
P007031,Barry's Tea Butter 500g,Food,2.08,30
P007032,Nescafé Orange Juice 1L,Beverage,1.14,365
P007033,Pepsi Sparkling Water 500ml,Beverage,0.54,180
P007034,Bisto Jam 340g,Food,1.38,14
P007035,Tesco Toilet Paper 18pk,Household,4.24,365
P007036,Bisto Frozen Chips 1.5kg,Food,2.17,7
P007037,Kerrygold Instant Coffee 200g,Food,2.3,14
P007038,Nescafé Instant Coffee 200g,Beverage,1.49,365
P007039,Dettol Disinfectant Spray 750ml,Household,2.37,365
P007040,Tesco Laundry Capsules 50ct,Household,6.3,1095
P007041,Kerrygold Crisps 150g,Food,0.54,180
P007042,Ballygowan Energy Drink 500ml,Beverage,0.77,90
P007043,McCain Cheddar Cheese 200g,Food,2.04,90
P007044,Colgate Baby Wipes 64ct,Personal Care,1.1,365
P007045,Dairy Gold Tomato Ketchup 460g,Food,1.29,180
P007046,Fairy Toilet Paper 18pk,Household,2.45,1095
P007047,Knorr Frozen Peas 900g,Food,1.37,7
P007048,Lyons Tea Crisps 150g,Food,0.58,14
P007049,Nescafé Cola 500ml,Beverage,0.73,90
P007050,Colgate Razor Blades 4ct,Personal Care,3.4,365
P007051,Pepsi Energy Drink 500ml,Beverage,0.72,30
P007052,Huggies Shampoo 400ml,Personal Care,1.69,365
P007053,Coca-Cola Orange Juice 1L,Beverage,1.12,180
P007054,Lyons Tea Tea Bags 160ct,Beverage,2.83,180
P007055,Birds Eye Chocolate Bar 100g,Food,0.46,90
P007056,Fairy Surface Wipes 70ct,Household,2.23,365
P007057,Dairy Gold Pasta Sauce 500g,Food,1.13,90
P007058,Huggies Toothpaste 75ml,Personal Care,0.9,730
P007059,Dove Deodorant 150ml,Personal Care,0.93,730
P007060,Gillette Body Wash 500ml,Personal Care,2.05,730
P007061,Lyons Tea Lemon-Lime Soda 2L,Beverage,1.0,14
P007062,Persil Bleach 1L,Household,1.05,1095
P007063,Dettol Toilet Paper 9pk,Household,2.8,730
P007064,Birds Eye Pasta Sauce 500g,Food,1.09,30
P007065,Pepsi Orange Juice 1L,Beverage,1.86,90
P007066,Nestlé Breakfast Cereal 375g,Food,0.93,14
P007067,Coca-Cola Sparkling Water 500ml,Beverage,0.57,180
P007068,Birds Eye Butter 250g,Food,1.32,90
P007069,Kerrygold Frozen Chips 1.5kg,Food,2.31,180
P007070,Bisto Butter 250g,Food,1.67,30
P007071,Knorr Greek Yogurt 500g,Food,1.93,180
P007072,Lyons Tea Energy Drink 500ml,Beverage,0.89,30
P007073,Cadbury Gravy Granules 190g,Food,0.68,30
P007074,Evian Iced Coffee 250ml,Beverage,1.04,90
P007075,Nescafé Pasta Sauce 500g,Food,1.15,30
P007076,Nescafé Iced Coffee 250ml,Beverage,0.84,14
P007077,Barry's Tea Lemon-Lime Soda 330ml,Beverage,0.63,90
P007078,Coca-Cola Sparkling Water 500ml,Beverage,0.36,90
P007079,Persil Laundry Detergent 1.3L,Household,5.38,730
P007080,McCain Chocolate Bar 40g,Food,0.49,365
P007081,Tesco Dishwashing Liquid 900ml,Household,1.22,1095
P007082,Heinz Pasta Sauce 500g,Food,1.73,7
P007083,Nescafé Sparkling Water 1.5L,Beverage,0.67,365
P007084,Nescafé Cola 500ml,Beverage,0.56,14
P007085,Knorr Greek Yogurt 500g,Food,1.23,30
P007086,Dettol Bleach 1L,Household,0.73,365
P007087,Lyons Tea Iced Coffee 250ml,Beverage,0.58,30
P007088,Nestlé Jam 340g,Food,0.98,180
P007089,Kerrygold Frozen Peas 900g,Food,1.5,90
P007090,Dairy Gold Cheddar Cheese 400g,Food,2.08,14
P007091,Colgate Deodorant 150ml,Personal Care,1.84,730
P007092,Fairy Bleach 1L,Household,0.87,730
P007093,Barry's Tea Chocolate Bar 100g,Food,0.56,14
P007094,Knorr Tea Bags 160ct,Food,2.2,14
P007095,Pepsi Still Water 500ml,Beverage,0.42,180
P007096,Persil Laundry Detergent 2.6L,Household,7.04,365
P007097,Nescafé Breakfast Cereal 500g,Food,2.07,30
P007098,Knorr Tea Bags 160ct,Food,1.51,30
P007099,Tesco Toothpaste 75ml,Personal Care,0.8,365
P007100,Weetabix Breakfast Cereal 500g,Food,2.31,90
P007101,Knorr Instant Coffee 200g,Food,1.86,30
P007102,Colgate Deodorant 150ml,Personal Care,1.72,730
P007103,Kerrygold Instant Coffee 200g,Beverage,2.03,180
P007104,Barry's Tea Crisps 150g,Food,0.65,7
P007105,Barry's Tea Cheddar Cheese 400g,Food,3.56,180
P007106,Chivers Cheddar Cheese 400g,Food,1.74,180
P007107,Lyons Tea Pasta Sauce 500g,Food,1.53,14
P007108,Tesco Toothpaste 75ml,Personal Care,0.83,730
P007109,Kerrygold Tea Bags 80ct,Food,1.78,180
P007110,Fairy Surface Wipes 70ct,Household,1.51,365
P007111,Gillette Body Wash 500ml,Personal Care,1.96,730
P007112,Bisto Breakfast Cereal 375g,Food,1.46,90
P007113,Barry's Tea Greek Yogurt 500g,Food,1.35,365
P007114,Coca-Cola Still Water 500ml,Beverage,0.52,30
P007115,Huggies Deodorant 150ml,Personal Care,1.49,365
P007116,Dettol Disinfectant Spray 750ml,Household,2.01,365
P007117,McCain Greek Yogurt 500g,Food,1.33,90
P007118,Ariel Dishwashing Liquid 450ml,Household,1.25,730
P007119,Barry's Tea Lemon-Lime Soda 330ml,Beverage,0.58,90
P007120,Tesco Conditioner 400ml,Personal Care,1.48,365
P007121,Kerrygold Frozen Peas 900g,Food,1.19,90
P007122,Lyons Tea Iced Coffee 250ml,Beverage,0.82,180
